ISP,Technology,package_download,Region,average_download_speed,average_upload_speed,discrepancy_download,significant
BT,FTTC,76,South East,65.61535789,18.24841863,13.664002776315792,TRUE
BT,FTTC,76,South East,73.71522496,18.4785112,3.0062829473684207,FALSE
BT,FTTC,76,South East,68.45889203,18.41863958,9.922510486842103,FALSE
BT,FTTC,76,South East,61.03541837,17.90669961,19.6902389868421,TRUE
BT,FTTC,76,South East,17.33593101,16.62154486,77.18956446052631,TRUE
BT,FTTC,76,South East,71.22618521,18.39664114,6.281335250000004,FALSE
BT,FTTC,76,South East,73.35002133,18.47489564,3.4868140394736793,FALSE
BT,FTTC,76,South East,47.66732383,18.37585801,37.27983706578947,TRUE
BT,FTTC,76,South East,63.27323905,17.10478195,16.74573809210526,TRUE
BT,FTTC,76,South East,66.24281119,18.51154385,12.838406328947372,TRUE
BT,FTTC,76,South East,73.30710749,18.54506024,3.5432796184210433,FALSE
BT,FTTC,76,South East,70.34335828,16.89779693,7.442949631578942,FALSE
BT,FTTC,76,South East,61.52633823,18.55431137,19.044291802631577,TRUE
BT,FTTC,76,South East,51.25293817,8.887232867,32.561923460526316,TRUE
BT,FTTC,76,South East,69.42312982,18.51109798,8.65377655263158,FALSE
BT,FTTC,76,South East,41.81167294,14.07449919,44.98464086842105,TRUE
BT,FTTC,76,South East,57.07923498,15.05400143,24.895743447368417,TRUE
BT,FTTC,76,South East,73.28362477,18.56550696,3.574177934210523,FALSE
BT,FTTC,76,South East,50.29704604,16.08798675,33.8196762631579,TRUE
BT,FTTC,76,South East,62.69960007,18.47341942,17.500526223684208,TRUE
BT,FTTC,76,South East,51.0867566,15.75345781,32.780583421052626,TRUE
BT,FTTC,76,South East,73.71495581,18.56761933,3.006637092105255,FALSE
BT,FTTC,76,South East,70.32576328,18.41364542,7.466100947368417,FALSE
BT,FTTC,76,South East,58.82333756,15.45194473,22.600871631578947,TRUE
BT,FTTC,76,South East,46.60704115,7.066013075,38.67494585526316,TRUE
BT,FTTC,76,South East,54.01226916,11.93504101,28.93122478947368,TRUE
BT,FTTC,76,South East,51.12035987,18.44067149,32.736368592105265,TRUE
BT,FTTC,76,South East,72.81402963,16.95191963,4.192066276315798,FALSE
BT,FTTC,76,South East,37.80204068,18.47809596,50.26047278947369,TRUE
BT,FTTC,76,South East,51.12137974,12.05205028,32.735026657894736,TRUE
BT,FTTC,76,South East,54.39073255,18.55728777,28.433246644736837,TRUE
BT,FTTC,76,South East,54.14022505,18.57076131,28.76286177631579,TRUE
BT,FTTC,76,South East,67.92948228,18.56002779,10.619102263157892,TRUE
BT,FTTC,76,South East,68.61641034,18.55814497,9.715249552631578,FALSE
BT,FTTC,76,South East,72.41648267,18.44692375,4.715154381578956,FALSE
BT,FTTC,76,South East,41.57370151,18.46795153,45.29776117105263,TRUE
BT,FTTC,76,South East,43.70273872,10.41867371,42.49639642105264,TRUE
BT,FTTC,76,South West,49.91068405,6.337234963,34.328047302631575,TRUE
BT,FTTC,76,South West,73.56609895,18.54560339,3.202501381578951,FALSE
BT,FTTC,76,South West,71.35687558,18.30862733,6.109374236842114,FALSE
BT,FTTC,76,South West,43.01814099,11.55254307,43.39718290789474,TRUE
BT,FTTC,76,South West,65.32916194,18.55237421,14.040576394736833,TRUE
BT,FTTC,76,South West,54.82522742,16.83375184,27.861542868421058,TRUE
BT,FTTC,76,South West,67.58505485,14.02908302,11.072296249999992,TRUE
BT,FTTC,76,South West,73.74925192,18.55484281,2.9615106315789395,FALSE
BT,FTTC,76,South West,40.13724054,11.49626124,47.18784139473684,TRUE
BT,FTTC,76,South West,67.93914879,18.55536826,10.606383171052626,TRUE
BT,FTTC,76,South West,72.23891944,18.48210449,4.948790210526311,FALSE
BT,FTTC,76,South West,52.94200502,18.53946841,30.33946707894736,TRUE
BT,FTTC,76,South West,73.55553085,18.54807713,3.2164067763157935,FALSE
BT,FTTC,76,South West,69.48196999,18.42846698,8.576355276315795,FALSE
BT,FTTC,76,South West,73.87914863,18.42167304,2.790593907894733,FALSE
BT,FTTC,76,South West,72.14259298,18.54402328,5.075535552631575,FALSE
BT,FTTC,76,South West,71.35416168,18.46472134,6.112945157894732,FALSE
BT,FTTC,76,South West,51.33315188,14.49561659,32.45637910526315,TRUE
BT,FTTC,76,South West,69.44314172,13.77449751,8.627445105263158,FALSE
BT,FTTC,76,South West,69.27421664,18.54402104,8.849714947368414,FALSE
BT,FTTC,76,South West,74.02286813,18.55464571,2.601489302631571,FALSE
BT,FTTC,76,South West,73.63653998,16.6853232,3.1098158157894806,FALSE
BT,FTTC,76,South West,47.01554038,12.22538268,38.13744686842105,TRUE
BT,FTTC,76,South West,73.46508489,18.53942694,3.335414618421053,FALSE
BT,FTTC,76,South West,63.91831509,18.50421917,15.89695382894737,TRUE
BT,FTTC,76,South West,74.12610274,18.53615812,2.4656542894736933,FALSE
BT,FTTC,76,South West,17.1630725,18.56992134,77.41700986842105,TRUE
BT,FTTC,76,South West,61.47772654,18.34764379,19.10825455263158,TRUE
BT,FTTC,76,South West,72.22757323,15.61482755,4.963719434210521,FALSE
BT,FTTC,76,South West,68.51671158,18.5551774,9.846432131578938,FALSE
BT,FTTC,76,South West,70.91030547,18.56426152,6.696966486842109,FALSE
BT,FTTC,76,South West,73.51300203,18.56579883,3.272365750000006,FALSE
BT,FTTC,76,South West,73.70677417,18.27178749,3.0174024078947332,FALSE
BT,FTTC,76,South West,46.69884039,9.645839816,38.554157381578946,TRUE
BT,FTTC,76,South West,69.99294532,18.33494918,7.904019315789467,FALSE
BT,FTTC,76,Wales,36.44704158,5.748233167,52.043366342105266,TRUE
BT,FTTC,76,Wales,55.72986368,17.2487706,26.671232,TRUE
BT,FTTC,76,Wales,74.22399153,18.54317567,2.336853249999992,FALSE
BT,FTTC,76,Wales,70.76134797,14.15219971,6.8929631973684184,FALSE
BT,FTTC,76,Wales,72.55600612,18.38719538,4.531570894736834,FALSE
BT,FTTC,76,Wales,71.29290362,18.3925142,6.193547868421048,FALSE
BT,FTTC,76,Wales,73.32669317,18.54073294,3.517508986842107,FALSE
BT,FTTC,76,Wales,73.7293895,18.55839552,2.987645394736847,FALSE
BT,FTTC,76,Wales,62.45159475,18.26220013,17.826849013157897,TRUE
BT,FTTC,76,Wales,68.44484635,18.35120296,9.940991644736833,FALSE
BT,FTTC,76,Wales,70.93953127,18.57094277,6.6585114868421,FALSE
BT,FTTC,76,Wales,74.24977172,18.41085712,2.3029319473684233,FALSE
BT,FTTC,76,Wales,39.8693685,15.30763969,47.54030460526316,TRUE
BT,FTTC,76,Wales,54.84907407,8.032511457,27.830165697368418,TRUE
BT,FTTC,76,Wales,55.22543515,8.516986518,27.334953749999997,TRUE
BT,FTTC,76,Wales,49.96185276,8.14600998,34.260720052631584,TRUE
BT,FTTC,76,Wales,38.88126575,15.29937738,48.84043980263158,TRUE
BT,FTTC,76,Wales,67.98363572,18.56693399,10.547847736842112,TRUE
BT,FTTC,76,Wales,48.48907247,12.14310327,36.198588855263154,TRUE
BT,FTTC,76,Wales,61.1239205,18.57148409,19.573788815789477,TRUE
BT,FTTC,76,Wales,48.72371176,17.65505267,35.889852947368425,TRUE
BT,FTTC,76,Wales,62.23730585,18.45399754,18.108808092105267,TRUE
BT,FTTC,76,Wales,67.33807636,13.89868387,11.397267947368418,TRUE
BT,FTTC,76,Wales,68.0057675,18.56051583,10.518726973684204,TRUE
BT,FTTC,76,West Midlands,29.3625255,13.72702622,61.36509802631579,TRUE
BT,FTTC,76,West Midlands,52.14249166,16.9048817,31.391458342105267,TRUE
BT,FTTC,76,West Midlands,70.2974764,18.4271088,7.503320526315798,FALSE
BT,FTTC,76,West Midlands,69.25513352,18.46181674,8.874824315789471,FALSE
BT,FTTC,76,West Midlands,74.00723622,17.37288549,2.6220576052631634,FALSE
BT,FTTC,76,West Midlands,45.29027337,13.61538813,40.40753503947368,TRUE
BT,FTTC,76,West Midlands,56.25625576,10.79033192,25.978610842105258,TRUE
BT,FTTC,76,West Midlands,62.22170873,18.56901242,18.12933061842105,TRUE
BT,FTTC,76,West Midlands,73.40846409,17.68667,3.409915671052638,FALSE
BT,FTTC,76,West Midlands,50.81097409,9.789416047,33.14345514473684,TRUE
BT,FTTC,76,West Midlands,71.81313091,18.54130349,5.509038276315792,FALSE
BT,FTTC,76,West Midlands,71.36929917,18.55764802,6.09302740789473,FALSE
BT,FTTC,76,West Midlands,34.8860827,15.49572238,54.09725960526316,TRUE
BT,FTTC,76,West Midlands,36.234947150000004,13.0080097,52.322437960526315,TRUE
BT,FTTC,76,West Midlands,43.4217177,11.87965474,42.866160921052625,TRUE
BT,FTTC,76,West Midlands,74.29396918,18.56876711,2.2447773947368357,FALSE
BT,FTTC,76,Yorkshire & Humberside,74.24211184,18.56711912,2.313010736842096,FALSE
BT,FTTC,76,Yorkshire & Humberside,51.7368723,11.88470748,31.925168026315788,TRUE
BT,FTTC,76,Yorkshire & Humberside,72.99035617,18.42653027,3.960057671052634,FALSE
BT,FTTC,76,Yorkshire & Humberside,69.69112194,18.40905631,8.30115534210526,FALSE
BT,FTTC,76,Yorkshire & Humberside,73.67904588,18.5691774,3.053886999999995,FALSE
BT,FTTC,76,Yorkshire & Humberside,61.51096255,17.60931816,19.06452296052631,TRUE
BT,FTTC,76,Yorkshire & Humberside,46.63785526,10.51786097,38.63440097368421,TRUE
BT,FTTC,76,Yorkshire & Humberside,61.51500811,14.66579867,19.059199855263163,TRUE
BT,FTTC,76,Yorkshire & Humberside,74.06069014,18.56133567,2.5517234999999925,FALSE
BT,FTTC,76,Yorkshire & Humberside,70.44841934,18.44934787,7.30471139473684,FALSE
BT,FTTC,76,Yorkshire & Humberside,67.6549505,18.55818371,10.980328289473688,TRUE
BT,FTTC,76,Yorkshire & Humberside,72.32826463,18.51718092,4.831230749999991,FALSE
BT,FTTC,76,Yorkshire & Humberside,72.35294739,18.55595227,4.79875343421053,FALSE
EE,FTTC,38,East,7.815266822,1.012507174,79.4335083631579,TRUE
EE,FTTC,38,East,36.4369822,9.250445505,4.113204736842098,FALSE
EE,FTTC,38,East,30.2444984,8.461947753,20.409214736842102,TRUE
EE,FTTC,38,East,25.46149933,4.597919972,32.996054394736845,TRUE
EE,FTTC,38,East,37.02421894,9.282373692,2.567844894736849,FALSE
EE,FTTC,38,East,19.87752483,6.241577461,47.690724131578946,TRUE
EE,FTTC,38,East Midlands,15.2908058,4.798961397,59.76103736842106,TRUE
EE,FTTC,38,East Midlands,26.67154008,9.121113244,29.81173663157895,TRUE
EE,FTTC,38,East Midlands,15.94475202,1.682928602,58.0401262631579,TRUE
EE,FTTC,38,East Midlands,37.04378807,9.215611361,2.5163471842105314,FALSE
EE,FTTC,38,East Midlands,37.0882387,9.256946182,2.399371842105268,FALSE
EE,FTTC,38,London,36.99861209,6.785747679,2.635231342105259,FALSE
EE,FTTC,38,London,37.10253631,9.286922542,2.3617465526315846,FALSE
EE,FTTC,38,London,37.00415711,8.469115241,2.620639184210523,FALSE
EE,FTTC,38,London,36.93180897,9.246269978,2.811029026315793,FALSE
EE,FTTC,38,North East,31.04993392,6.475318019,18.289647578947367,TRUE
EE,FTTC,38,North East,26.84907969,9.262908393,29.344527131578946,TRUE
EE,FTTC,38,North West,36.90801978,9.245614545,2.8736321578947464,FALSE
EE,FTTC,38,North West,16.90809573,6.278332311,55.50501123684211,TRUE
EE,FTTC,38,North West,31.77381833,8.226038675,16.384688605263158,TRUE
EE,FTTC,38,North West,33.11051731,6.051950006,12.867059710526318,TRUE
EE,FTTC,38,North West,30.12834975,8.128254803,20.714869078947366,TRUE
EE,FTTC,38,North West,37.06548836,9.260768737,2.459241157894728,FALSE
EE,FTTC,38,Northern Ireland,31.26540814,6.282445973,17.72261015789473,TRUE
EE,FTTC,38,Scotland,35.3398134,4.783311596,7.000491052631587,FALSE
EE,FTTC,38,Scotland,31.70096943,9.253793064,16.576396236842104,TRUE
EE,FTTC,38,Scotland,36.96701882,8.54794079,2.71837152631579,FALSE
EE,FTTC,38,Scotland,35.89194446,9.172592608,5.547514578947375,FALSE
EE,FTTC,38,Scotland,34.0517461,8.981327371,10.390141842105256,TRUE
EE,FTTC,38,Scotland,10.34528814,0.469956838,72.77555752631578,TRUE
EE,FTTC,38,South East,36.71863202,9.274253516,3.3720209999999975,FALSE
EE,FTTC,38,South East,33.65649337,6.762559776,11.430280605263158,TRUE
EE,FTTC,38,South East,34.78428815,9.223261662,8.462399605263153,FALSE
EE,FTTC,38,South East,36.98295017,9.26348826,2.6764469210526256,FALSE
EE,FTTC,38,South East,34.59147162,7.406807919,8.96981152631579,FALSE
EE,FTTC,38,South East,30.99109712,6.499728046,18.444481263157897,TRUE
EE,FTTC,38,South East,32.30196554,9.272109607,14.994827526315795,TRUE
EE,FTTC,38,South East,37.02561884,9.265745419,2.5641609473684213,FALSE
EE,FTTC,38,South East,36.92765454,9.148418905,2.821961736842108,FALSE
EE,FTTC,38,South East,9.227359067,2.893736871,75.71747613947369,TRUE
EE,FTTC,38,South East,36.60821123,9.261224557,3.6626020263157844,FALSE
EE,FTTC,38,South East,37.04799272,9.257197326,2.5052823157894646,FALSE
EE,FTTC,38,South West,25.33405043,6.321049137,33.3314462368421,TRUE
EE,FTTC,38,South West,36.87840494,7.565182341,2.9515659473684135,FALSE
EE,FTTC,38,South West,35.41098597,7.570129078,6.813194815789476,FALSE
EE,FTTC,38,South West,27.3833165,8.536612871,27.938640789473684,TRUE
EE,FTTC,38,South West,36.68770996,8.705104622,3.4533948421052645,FALSE
EE,FTTC,38,South West,37.11254805,8.466102976,2.33539986842105,FALSE
EE,FTTC,38,South West,28.79162771,6.647452208,24.23255865789474,TRUE
EE,FTTC,38,South West,37.08336928,9.27626287,2.4121861052631597,FALSE
EE,FTTC,38,South West,19.49462789,4.361664688,48.698347657894736,TRUE
EE,FTTC,38,South West,35.88818416,9.19337314,5.557410105263154,FALSE
EE,FTTC,38,South West,36.33333688,9.212855796,4.385955578947375,FALSE
EE,FTTC,38,South West,23.02322156,7.472214308,39.412574842105265,TRUE
EE,FTTC,38,Wales,37.03219938,9.269935037,2.546843736842101,FALSE
EE,FTTC,38,Wales,13.83040849,3.780563744,63.60418818421053,TRUE
EE,FTTC,38,Wales,29.90590846,8.563300997,21.300240894736845,TRUE
EE,FTTC,38,Wales,35.82695707,6.92052088,5.718534026315793,FALSE
EE,FTTC,38,Wales,33.01101144,6.86734289,13.128917263157902,TRUE
EE,FTTC,38,Wales,35.75293049,7.486769841,5.913340815789481,FALSE
EE,FTTC,38,West Midlands,32.0277434,8.395970675,15.71646473684211,TRUE
EE,FTTC,38,West Midlands,33.93752825,8.756340413,10.690715131578948,TRUE
EE,FTTC,38,Yorkshire & Humberside,36.18793975,9.25945804,4.768579605263162,FALSE
EE,FTTC,38,Yorkshire & Humberside,36.696859,9.258938484,3.4293184210526224,FALSE
EE,FTTC,38,Yorkshire & Humberside,36.35605424,9.191573966,4.3261730526315825,FALSE
EE,FTTC,38,Yorkshire & Humberside,36.37240238,9.252874491,4.2831516315789555,FALSE
EE,FTTC,38,Yorkshire & Humberside,36.5747599,9.253126008,3.7506318421052725,FALSE
EE,FTTC,38,Yorkshire & Humberside,36.80380972,9.266662651,3.1478691578947458,FALSE
EE,FTTC,38,Yorkshire & Humberside,33.74044274,7.629488541,11.209361210526318,TRUE
EE,FTTC,38,Yorkshire & Humberside,32.2917561,7.434416509,15.021694473684208,TRUE
EE,FTTC,52,North East,38.99144447,6.603677655,25.016452942307698,TRUE
EE,FTTC,76,East,66.03836815,18.47320785,13.107410328947372,TRUE
EE,FTTC,76,East,73.64776786,14.24727831,3.0950422894736818,FALSE
EE,FTTC,76,East,66.97864906,18.4714287,11.870198605263164,TRUE
EE,FTTC,76,East,51.75034002,18.33177516,31.90744734210526,TRUE
EE,FTTC,76,East,53.04701047,16.72067023,30.2013020131579,TRUE
EE,FTTC,76,East,54.43001632,13.98032169,28.38155747368421,TRUE
EE,FTTC,76,East,34.61540906,10.90548308,54.45340913157896,TRUE
EE,FTTC,76,East,45.49128321,13.69669883,40.14304840789474,TRUE
EE,FTTC,76,East Midlands,69.16047851,18.00493531,8.999370381578942,FALSE
EE,FTTC,76,East Midlands,69.43450829,18.55776896,8.63880488157895,FALSE
EE,FTTC,76,East Midlands,54.31888979,18.48345007,28.527776592105266,TRUE
EE,FTTC,76,East Midlands,46.29636083,11.52335997,39.08373575,TRUE
EE,FTTC,76,East Midlands,74.21648468,18.56054943,2.346730684210535,FALSE
EE,FTTC,76,East Midlands,61.31999585,18.31926615,19.31579493421053,TRUE
EE,FTTC,76,East Midlands,67.61739679,18.55622018,11.029741065789473,TRUE
EE,FTTC,76,East Midlands,66.04671294,18.50433832,13.096430342105256,TRUE
EE,FTTC,76,East Midlands,51.08299137,18.03828294,32.78553767105263,TRUE
EE,FTTC,76,London,70.48927143,18.47611062,7.25095864473684,FALSE
EE,FTTC,76,London,57.10708947,18.35247546,24.85909280263158,TRUE
EE,FTTC,76,North East,54.02056233,16.93366764,28.920312723684216,TRUE
EE,FTTC,76,North East,49.12674728,15.23065259,35.35954305263158,TRUE
EE,FTTC,76,North East,39.94846513,10.62059324,47.436230092105255,TRUE
EE,FTTC,76,North East,64.12363483,12.64594888,15.626796276315789,TRUE
EE,FTTC,76,North West,57.97448446,9.288666949,23.71778360526316,TRUE
EE,FTTC,76,North West,73.7901285,18.57027334,2.907725657894744,FALSE
EE,FTTC,76,North West,69.90978572,18.54405894,8.01343984210526,FALSE
EE,FTTC,76,North West,66.23419496,18.52144185,12.849743473684217,TRUE
EE,FTTC,76,Northern Ireland,72.61481,18.49098914,4.454197368421045,FALSE
EE,FTTC,76,Northern Ireland,70.41372049,18.54242735,7.350367776315786,FALSE
EE,FTTC,76,Scotland,69.99269698,13.1049169,7.904346078947362,FALSE
EE,FTTC,76,Scotland,73.71034127,17.6516812,3.0127088552631567,FALSE
EE,FTTC,76,Scotland,70.74365079,18.28734369,6.916248960526311,FALSE
EE,FTTC,76,Scotland,44.4119801,14.14958373,41.563184078947366,TRUE
EE,FTTC,76,Scotland,59.75602616,17.52182037,21.373649789473685,TRUE
EE,FTTC,76,Scotland,68.98493089,18.13026802,9.23035409210526,FALSE
EE,FTTC,76,South East,70.89558506,18.54063627,6.716335447368419,FALSE
EE,FTTC,76,South East,61.64278603,18.50487748,18.89107101315789,TRUE
EE,FTTC,76,South East,71.04444295,18.53352393,6.520469802631573,FALSE
EE,FTTC,76,South East,50.29406361,16.94712434,33.82360051315789,TRUE
EE,FTTC,76,South East,55.29940461,18.18046264,27.237625513157894,TRUE
EE,FTTC,76,South East,64.36483984,18.40256995,15.309421263157894,TRUE
EE,FTTC,76,South East,56.81928243,15.08350571,25.237786276315788,TRUE
EE,FTTC,76,South East,70.20048159,15.86326866,7.630945276315796,FALSE
EE,FTTC,76,South East,27.95574766,12.7145865,63.2161215,TRUE
EE,FTTC,76,South East,40.1812936,18.3970259,47.12987684210527,TRUE
EE,FTTC,76,South East,67.62569512,18.40416511,11.018822210526311,TRUE
EE,FTTC,76,South East,61.99363816,18.23848263,18.429423473684206,TRUE
EE,FTTC,76,South East,60.34437692,18.56714705,20.599504052631577,TRUE
EE,FTTC,76,South East,44.86872835,13.87274538,40.96219953947369,TRUE
EE,FTTC,76,South East,72.84601299,18.50651212,4.14998290789473,FALSE
EE,FTTC,76,South West,58.20951736,16.9217301,23.408529789473683,TRUE
EE,FTTC,76,South West,58.67517449,12.43598462,22.79582303947368,TRUE
EE,FTTC,76,South West,61.98505272,18.54862003,18.440720105263157,TRUE
EE,FTTC,76,South West,66.58257607,18.5453354,12.391347276315786,TRUE
EE,FTTC,76,South West,70.16211568,18.48308736,7.6814267368421065,FALSE
EE,FTTC,76,South West,63.26785204,18.52480475,16.752826263157893,TRUE
EE,FTTC,76,South West,71.87427067,18.52887411,5.428591223684209,FALSE
EE,FTTC,76,South West,66.72998697,18.54127952,12.197385565789476,TRUE
EE,FTTC,76,South West,63.53707588,17.30380553,16.398584368421048,TRUE
EE,FTTC,76,South West,56.2074297,18.53757243,26.042855657894737,TRUE
EE,FTTC,76,South West,44.32116387,11.60010305,41.68267911842105,TRUE
EE,FTTC,76,South West,36.51609772,11.65908551,51.95250300000001,TRUE
EE,FTTC,76,Wales,41.48949236,14.8756045,45.40856268421052,TRUE
EE,FTTC,76,Wales,54.42164612,14.95438558,28.392570894736846,TRUE
EE,FTTC,76,Wales,73.00753828,18.50461946,3.93744963157894,FALSE
EE,FTTC,76,Wales,62.38534333,18.56631789,17.91402193421053,TRUE
EE,FTTC,76,Wales,73.64432336,18.55811629,3.0995745263157874,FALSE
EE,FTTC,76,Wales,71.04466629,18.56511278,6.520175934210533,FALSE
EE,FTTC,76,Wales,68.64145089,18.4318595,9.682301460526315,FALSE
EE,FTTC,76,Wales,70.18812223,18.52086666,7.647207592105257,FALSE
EE,FTTC,76,West Midlands,73.32632544,18.52848802,3.5179928421052566,FALSE
EE,FTTC,76,West Midlands,40.83629402,18.52211593,46.268034184210535,TRUE
EE,FTTC,76,West Midlands,51.6071881,18.52537845,32.09580513157895,TRUE
EE,FTTC,76,West Midlands,54.39671571,15.7896604,28.425374065789473,TRUE
EE,FTTC,76,West Midlands,70.76937704,18.56148846,6.882398631578954,FALSE
EE,FTTC,76,West Midlands,56.8755585,18.5032455,25.163738815789475,TRUE
EE,FTTC,76,West Midlands,58.92656364,18.42086367,22.465047842105264,TRUE
EE,FTTC,76,West Midlands,45.56189838,11.14755265,40.05013371052632,TRUE
EE,FTTC,76,West Midlands,65.13850733,18.4183459,14.291437723684217,TRUE
EE,FTTC,76,West Midlands,70.60790885,18.53872981,7.094856776315788,FALSE
EE,FTTC,76,West Midlands,68.14374392,18.53996649,10.337179052631571,TRUE
EE,FTTC,76,West Midlands,43.16633561,8.038250155,43.20218998684211,TRUE
EE,FTTC,76,Yorkshire & Humberside,62.21281123,15.94124106,18.14103785526316,TRUE
EE,FTTC,76,Yorkshire & Humberside,73.26988546,18.502813,3.5922559736842135,FALSE
EE,FTTC,76,Yorkshire & Humberside,73.2205353,18.51748911,3.6571903947368494,FALSE
EE,FTTC,160,North West,109.9990301,25.01373121,31.2506061875,TRUE
EE,FTTC,160,Scotland,135.0325116,18.60186576,15.604680250000005,TRUE
EE,FTTC,330,East,220.1440247,48.15256076,33.28968948484849,TRUE
Plusnet,FTTC,38,East,17.05377967,3.927923043,55.12163244736842,TRUE
Plusnet,FTTC,38,East,36.85943648,6.10280385,3.0014829473684226,FALSE
Plusnet,FTTC,38,East,21.05717434,6.884139098,44.586383315789476,TRUE
Plusnet,FTTC,38,East,30.30222029,9.198192439,20.257315026315787,TRUE
Plusnet,FTTC,38,East,31.32348564,5.784653501,17.569774631578944,TRUE
Plusnet,FTTC,38,East,32.4303912,9.179718334,14.65686526315789,TRUE
Plusnet,FTTC,38,East,24.83902795,6.437624193,34.634136973684214,TRUE
Plusnet,FTTC,38,East,31.40964681,7.341775206,17.34303471052631,TRUE
Plusnet,FTTC,38,East,28.79881262,5.489812125,24.213651,TRUE
Plusnet,FTTC,38,East,35.23327822,7.770767363,7.280846789473677,FALSE
Plusnet,FTTC,38,East,37.02715035,9.270751845,2.5601306578947383,FALSE
Plusnet,FTTC,38,East,20.65725435,5.224783955,45.63880434210527,TRUE
Plusnet,FTTC,38,East,34.37157715,5.958601095,9.548481184210527,FALSE
Plusnet,FTTC,38,East,16.07976373,2.889969313,57.68483228947369,TRUE
Plusnet,FTTC,38,East Midlands,29.88888353,4.789072747,21.34504334210526,TRUE
Plusnet,FTTC,38,East Midlands,36.27266942,9.24510458,4.545606789473685,FALSE
Plusnet,FTTC,38,East Midlands,34.01722374,9.202590295,10.48099015789474,TRUE
Plusnet,FTTC,38,East Midlands,16.01454559,0.650561695,57.85645897368421,TRUE
Plusnet,FTTC,38,East Midlands,21.31592621,7.962079823,43.905457342105265,TRUE
Plusnet,FTTC,38,East Midlands,29.30968036,9.211261373,22.869262210526312,TRUE
Plusnet,FTTC,38,East Midlands,32.23066244,6.249211412,15.182467263157887,TRUE
Plusnet,FTTC,38,East Midlands,15.67539042,2.007700669,58.74897257894737,TRUE
Plusnet,FTTC,38,East Midlands,37.05083031,9.18433276,2.4978149736842052,FALSE
Plusnet,FTTC,38,East Midlands,6.303904914,2.078941832,83.41077654210525,TRUE
Plusnet,FTTC,38,East Midlands,29.77692257,6.992891258,21.63967744736842,TRUE
Plusnet,FTTC,38,East Midlands,35.37962062,7.93006764,6.895735210526323,FALSE
Plusnet,FTTC,38,East Midlands,36.79274614,8.317906046,3.176983842105267,FALSE
Plusnet,FTTC,38,London,34.60186954,8.694200547,8.942448578947362,FALSE
Plusnet,FTTC,38,London,35.61678707,5.870890814,6.271612973684208,FALSE
Plusnet,FTTC,38,London,22.89224902,2.289162396,39.757239421052624,TRUE
Plusnet,FTTC,38,London,29.98481918,7.651469484,21.09258110526316,TRUE
Plusnet,FTTC,38,London,37.14358845,9.203904287,2.2537146052631503,FALSE
Plusnet,FTTC,38,London,35.96651405,9.219631043,5.351278815789471,FALSE
Plusnet,FTTC,38,North East,37.1297484,9.195271929,2.2901357894736925,FALSE
Plusnet,FTTC,38,North East,28.58314254,6.073759136,24.781203842105263,TRUE
Plusnet,FTTC,38,North East,36.68680365,5.009360482,3.455779868421048,FALSE
Plusnet,FTTC,38,North East,16.58205376,0.614409829,56.36301642105263,TRUE
Plusnet,FTTC,38,North East,30.54876971,5.8313015,19.6085007631579,TRUE
Plusnet,FTTC,38,North West,34.76313401,6.885553401,8.518068394736837,FALSE
Plusnet,FTTC,38,North West,31.11116394,4.869488487,18.128515947368417,TRUE
Plusnet,FTTC,38,North West,24.12486392,5.693697704,36.513516,TRUE
Plusnet,FTTC,38,North West,7.081953231,1.057833131,81.36328097105263,TRUE
Plusnet,FTTC,38,North West,22.62868627,7.370340342,40.450825605263155,TRUE
Plusnet,FTTC,38,North West,35.89541059,9.099808414,5.538393184210533,FALSE
Plusnet,FTTC,38,North West,33.26195535,6.922304478,12.468538552631577,TRUE
Plusnet,FTTC,38,North West,18.11269658,5.522455407,52.335009,TRUE
Plusnet,FTTC,38,North West,30.77681405,6.86170436,19.008384078947373,TRUE
Plusnet,FTTC,38,North West,36.95087217,9.197247253,2.760862710526325,FALSE
Plusnet,FTTC,38,North West,23.15979972,5.552589531,39.05315863157895,TRUE
Plusnet,FTTC,38,North West,33.93863393,9.201624856,10.687805447368417,TRUE
Plusnet,FTTC,38,Northern Ireland,27.50090855,2.779021358,27.62918802631579,TRUE
Plusnet,FTTC,38,Northern Ireland,31.00442209,6.387581143,18.409415552631582,TRUE
Plusnet,FTTC,38,Northern Ireland,36.44626334,9.257089935,4.088780684210523,FALSE
Plusnet,FTTC,38,Northern Ireland,10.77952522,0.845562747,71.63282836842106,TRUE
Plusnet,FTTC,38,Northern Ireland,35.3058492,9.183948093,7.089870526315796,FALSE
Plusnet,FTTC,38,Scotland,30.83214998,8.794500603,18.862763210526314,TRUE
Plusnet,FTTC,38,Scotland,37.12283501,9.201355477,2.3083289210526243,FALSE
Plusnet,FTTC,38,Scotland,33.7878169,9.198319256,11.084692368421045,TRUE
Plusnet,FTTC,38,Scotland,16.4143865,8.353504483,56.804246052631576,TRUE
Plusnet,FTTC,38,Scotland,10.35529823,1.053812182,72.74921518421053,TRUE
Plusnet,FTTC,38,Scotland,5.517743018,0.978295439,85.47962363684212,TRUE
Plusnet,FTTC,38,Scotland,31.10887096,6.850070489,18.134550105263155,TRUE
Plusnet,FTTC,38,Scotland,35.96068355,6.551252262,5.366622236842108,FALSE
Plusnet,FTTC,38,Scotland,29.20496921,4.627207607,23.14481786842105,TRUE
Plusnet,FTTC,38,Scotland,28.63903551,9.1898103,24.63411707894737,TRUE
